"state","statefp","county","countyfp","year","month","trap_type","num_sites","num_collection_events","num_trap_nights","num_aegypti_collected","num_albopictus_collected","num_collections_aegypti","num_collections_albopictus"
"New York",36,"Nassau",59,2010,5,"CO2",42,168,168,0,15,0,9
"New York",36,"Nassau",59,2010,6,"CO2",42,162,162,0,141,0,46
"New York",36,"Nassau",59,2010,6,"GRAV",32,32,32,0,11,0,3
"New York",36,"Nassau",59,2010,7,"CO2",42,137,137,0,255,0,45
"New York",36,"Nassau",59,2010,7,"GRAV",42,92,92,0,93,0,26
"New York",36,"Nassau",59,2010,8,"CO2",43,144,144,0,640,0,70
"New York",36,"Nassau",59,2010,8,"GRAV",43,114,114,0,232,0,60
"New York",36,"Nassau",59,2010,9,"CO2",42,129,129,0,440,0,43
"New York",36,"Nassau",59,2010,9,"GRAV",42,97,97,0,217,0,51
"New York",36,"Nassau",59,2010,10,"CO2",5,9,9,0,3,0,2
"New York",36,"Nassau",59,2010,10,"GRAV",6,6,6,0,1,0,1
"New York",36,"Nassau",59,2011,5,"CO2",42,84,84,0,1,0,1
"New York",36,"Nassau",59,2011,6,"CO2",42,167,167,0,135,0,40
"New York",36,"Nassau",59,2011,6,"GRAV",42,58,58,0,28,0,14
"New York",36,"Nassau",59,2011,7,"CO2",42,123,123,0,152,0,42
"New York",36,"Nassau",59,2011,7,"GRAV",42,84,84,0,58,0,28
"New York",36,"Nassau",59,2011,8,"BGS",1,1,1,0,27,0,1
"New York",36,"Nassau",59,2011,8,"CO2",42,119,119,0,495,0,63
"New York",36,"Nassau",59,2011,8,"GRAV",42,85,85,0,65,0,28
"New York",36,"Nassau",59,2011,9,"CO2",47,74,74,0,75,0,28
"New York",36,"Nassau",59,2011,9,"GRAV",42,70,70,0,60,0,22
"New York",36,"Nassau",59,2012,4,"CO2",21,42,42,0,0,0,0
"New York",36,"Nassau",59,2012,5,"CO2",42,197,197,0,25,0,12
"New York",36,"Nassau",59,2012,6,"CO2",42,158,158,0,171,0,53
"New York",36,"Nassau",59,2012,6,"GRAV",42,63,63,0,40,0,16
"New York",36,"Nassau",59,2012,7,"CO2",42,132,132,0,652,0,66
"New York",36,"Nassau",59,2012,7,"GRAV",42,96,96,0,402,0,57
"New York",36,"Nassau",59,2012,8,"CO2",53,190,190,0,2322,0,139
"New York",36,"Nassau",59,2012,8,"GRAV",53,137,137,0,1144,0,111
"New York",36,"Nassau",59,2012,9,"CO2",45,88,88,0,736,0,61
"New York",36,"Nassau",59,2012,9,"GRAV",45,68,68,0,317,0,42
"New York",36,"Nassau",59,2013,5,"CO2",42,168,168,0,3,0,2
"New York",36,"Nassau",59,2013,6,"CO2",42,159,159,0,133,0,49
"New York",36,"Nassau",59,2013,6,"GRAV",42,84,84,0,71,0,22
"New York",36,"Nassau",59,2013,7,"CO2",43,129,129,0,839,0,70
"New York",36,"Nassau",59,2013,7,"GRAV",43,98,98,0,375,0,52
"New York",36,"Nassau",59,2013,8,"CO2",42,153,153,0,1010,0,82
"New York",36,"Nassau",59,2013,8,"GRAV",42,102,102,0,575,0,74
"New York",36,"Nassau",59,2013,9,"CO2",42,137,137,0,423,0,60
"New York",36,"Nassau",59,2013,9,"GRAV",42,90,90,0,203,0,46
"New York",36,"Nassau",59,2014,5,"CO2",42,126,126,0,5,0,2
"New York",36,"Nassau",59,2014,6,"CO2",42,163,163,0,129,0,43
"New York",36,"Nassau",59,2014,6,"GRAV",42,63,63,0,18,0,9
"New York",36,"Nassau",59,2014,7,"CO2",42,191,191,0,223,0,72
"New York",36,"Nassau",59,2014,7,"GRAV",42,99,99,0,110,0,34
"New York",36,"Nassau",59,2014,8,"CO2",42,211,211,0,647,0,103
"New York",36,"Nassau",59,2014,8,"GRAV",42,105,105,0,195,0,54
"New York",36,"Nassau",59,2014,9,"CO2",42,155,155,0,471,0,64
"New York",36,"Nassau",59,2014,9,"GRAV",42,141,141,0,83,0,38
"New York",36,"Nassau",59,2015,5,"CO2",42,83,83,0,3,0,2
"New York",36,"Nassau",59,2015,6,"CO2",42,178,178,0,61,0,22
"New York",36,"Nassau",59,2015,6,"GRAV",42,47,47,0,3,0,1
"New York",36,"Nassau",59,2015,7,"BGS",1,1,1,0,2,0,1
"New York",36,"Nassau",59,2015,7,"CO2",43,192,192,0,232,0,57
"New York",36,"Nassau",59,2015,7,"GRAV",43,100,100,0,28,0,14
"New York",36,"Nassau",59,2015,8,"CO2",42,167,167,0,276,0,74
"New York",36,"Nassau",59,2015,8,"GRAV",42,85,85,0,21,0,9
"New York",36,"Nassau",59,2015,9,"CO2",42,188,188,0,497,0,84
"New York",36,"Nassau",59,2015,9,"GRAV",42,94,94,0,56,0,29
"New York",36,"Nassau",59,2015,10,"CO2",11,22,22,0,5,0,2
"New York",36,"Nassau",59,2015,10,"GRAV",11,11,11,0,2,0,1
"New York",36,"Nassau",59,2016,5,"CO2",42,84,84,0,1,0,1
"New York",36,"Nassau",59,2016,6,"CO2",43,196,196,0,43,0,23
"New York",36,"Nassau",59,2016,6,"GRAV",42,58,58,0,13,0,6
"New York",36,"Nassau",59,2016,7,"CO2",52,294,294,0,1526,0,134
"New York",36,"Nassau",59,2016,7,"GRAV",43,89,89,0,10,0,5
"New York",36,"Nassau",59,2016,8,"CO2",58,382,382,0,2487,0,226
"New York",36,"Nassau",59,2016,8,"GRAV",42,94,94,0,32,0,15
"New York",36,"Nassau",59,2016,9,"CO2",52,352,352,0,1020,0,146
"New York",36,"Nassau",59,2016,9,"GRAV",43,97,97,0,23,0,14
"New York",36,"Nassau",59,2016,10,"CO2",21,43,43,0,207,0,33
"New York",36,"Nassau",59,2017,5,"CO2",43,107,107,0,0,0,0
"New York",36,"Nassau",59,2017,6,"BGS",11,17,17,0,66,0,10
"New York",36,"Nassau",59,2017,6,"CO2",43,177,177,0,32,0,15
"New York",36,"Nassau",59,2017,6,"GRAV",43,64,64,0,7,0,6
"New York",36,"Nassau",59,2017,7,"BGS",13,26,26,0,462,0,26
"New York",36,"Nassau",59,2017,7,"CO2",45,155,155,0,82,0,36
"New York",36,"Nassau",59,2017,7,"GRAV",44,86,86,0,94,0,28
"New York",36,"Nassau",59,2017,8,"BGS",15,34,34,0,694,0,29
"New York",36,"Nassau",59,2017,8,"CO2",43,176,176,0,249,0,76
"New York",36,"Nassau",59,2017,8,"GRAV",43,96,96,0,81,0,43
"New York",36,"Nassau",59,2017,9,"BGS",15,17,17,0,321,0,17
"New York",36,"Nassau",59,2017,9,"CO2",43,85,85,0,193,0,35
"New York",36,"Nassau",59,2017,9,"GRAV",43,48,48,0,69,0,23
"New York",36,"Nassau",59,2019,5,"BGS",2,2,2,0,1,0,1
"New York",36,"Nassau",59,2019,5,"CO2",43,128,128,0,0,0,0
"New York",36,"Nassau",59,2019,6,"BGS",6,12,12,0,96,0,9
"New York",36,"Nassau",59,2019,6,"CO2",44,151,151,0,100,0,43
"New York",36,"Nassau",59,2019,6,"GRAV",44,65,65,0,55,0,20
"New York",36,"Nassau",59,2019,7,"BGS",8,18,18,0,365,0,17
"New York",36,"Nassau",59,2019,7,"CO2",44,153,153,0,217,0,56
"New York",36,"Nassau",59,2019,7,"GRAV",44,96,96,0,210,0,47
"New York",36,"Nassau",59,2019,8,"BGS",15,26,26,0,765,0,25
"New York",36,"Nassau",59,2019,8,"CO2",44,161,161,0,348,0,69
"New York",36,"Nassau",59,2019,8,"GRAV",44,97,97,0,373,0,47
"New York",36,"Rockland",87,2011,6,"GRAV",15,149,149,0,0,0,0
"New York",36,"Rockland",87,2011,7,"CO2",14,37,37,0,0,0,0
"New York",36,"Rockland",87,2011,7,"GRAV",15,181,181,0,0,0,0
"New York",36,"Rockland",87,2011,8,"CO2",10,83,83,0,0,0,0
"New York",36,"Rockland",87,2011,8,"GRAV",15,245,245,0,0,0,0
"New York",36,"Rockland",87,2011,9,"CO2",9,155,155,0,1,0,1
"New York",36,"Rockland",87,2011,9,"GRAV",15,215,215,0,0,0,0
"New York",36,"Rockland",87,2012,6,"GRAV",15,167,167,0,0,0,0
"New York",36,"Rockland",87,2012,7,"CO2",8,39,39,0,2,0,2
"New York",36,"Rockland",87,2012,7,"GRAV",15,222,222,0,72,0,19
"New York",36,"Rockland",87,2012,8,"CO2",8,84,84,0,12,0,8
"New York",36,"Rockland",87,2012,8,"GRAV",15,249,249,0,63,0,29
"New York",36,"Rockland",87,2012,9,"CO2",8,66,66,0,19,0,9
"New York",36,"Rockland",87,2012,9,"GRAV",15,211,211,0,100,0,25
"New York",36,"Rockland",87,2013,6,"GRAV",16,171,171,0,4,0,2
"New York",36,"Rockland",87,2013,7,"CO2",8,48,48,0,5,0,3
"New York",36,"Rockland",87,2013,7,"GRAV",16,243,243,0,70,0,21
"New York",36,"Rockland",87,2013,8,"CO2",8,76,76,0,7,0,5
"New York",36,"Rockland",87,2013,8,"GRAV",16,261,261,0,91,0,27
"New York",36,"Rockland",87,2013,9,"CO2",8,55,55,0,9,0,7
"New York",36,"Rockland",87,2013,9,"GRAV",16,198,198,0,52,0,16
"New York",36,"Rockland",87,2015,6,"GRAV",16,181,181,0,1,0,1
"New York",36,"Rockland",87,2015,7,"CO2",9,76,76,0,42,0,6
"New York",36,"Rockland",87,2015,7,"GRAV",16,262,262,0,48,0,12
"New York",36,"Rockland",87,2015,8,"CO2",8,80,80,0,3,0,3
"New York",36,"Rockland",87,2015,8,"GRAV",16,204,204,0,19,0,16
"New York",36,"Rockland",87,2015,9,"CO2",5,30,30,0,4,0,2
"New York",36,"Rockland",87,2015,9,"GRAV",16,178,178,0,18,0,15
"New York",36,"Rockland",87,2016,6,"GRAV",16,181,181,0,1,0,1
"New York",36,"Rockland",87,2016,7,"CO2",5,30,30,0,2,0,2
"New York",36,"Rockland",87,2016,7,"GRAV",16,227,227,0,35,0,17
"New York",36,"Rockland",87,2016,8,"CO2",5,37,37,0,4,0,2
"New York",36,"Rockland",87,2016,8,"GRAV",16,243,243,0,240,0,67
"New York",36,"Rockland",87,2016,9,"CO2",2,2,2,0,0,0,0
"New York",36,"Rockland",87,2016,9,"GRAV",16,159,159,0,92,0,38
"New York",36,"Rockland",87,2017,6,"BGS",18,106,106,0,291,0,72
"New York",36,"Rockland",87,2017,6,"GRAV",16,150,150,0,10,0,8
"New York",36,"Rockland",87,2017,7,"BGS",18,223,223,0,1157,0,163
"New York",36,"Rockland",87,2017,7,"CO2",8,68,68,0,4,0,3
"New York",36,"Rockland",87,2017,7,"GRAV",16,196,196,0,84,0,37
"New York",36,"Rockland",87,2017,8,"BGS",18,246,246,0,890,0,183
"New York",36,"Rockland",87,2017,8,"CO2",8,99,99,0,47,0,18
"New York",36,"Rockland",87,2017,8,"GRAV",16,254,254,0,444,0,112
"New York",36,"Rockland",87,2017,9,"BGS",17,117,117,0,497,0,70
"New York",36,"Rockland",87,2017,9,"CO2",7,19,19,0,6,0,4
"New York",36,"Rockland",87,2017,9,"GRAV",16,112,112,0,109,0,35
"New York",36,"Rockland",87,2018,6,"BGS",17,50,50,0,91,0,26
"New York",36,"Rockland",87,2018,6,"CO2",1,1,1,0,0,0,0
"New York",36,"Rockland",87,2018,6,"GRAV",17,149,149,0,10,0,7
"New York",36,"Rockland",87,2018,7,"BGS",17,215,215,0,286,0,92
"New York",36,"Rockland",87,2018,7,"CO2",8,68,68,0,4,0,4
"New York",36,"Rockland",87,2018,7,"GRAV",16,228,228,0,124,0,49
"New York",36,"Rockland",87,2018,8,"BGS",17,254,254,0,740,0,146
"New York",36,"Rockland",87,2018,8,"CO2",8,95,95,0,26,0,17
"New York",36,"Rockland",87,2018,8,"GRAV",16,263,263,0,444,0,137
"New York",36,"Rockland",87,2018,9,"BGS",15,90,90,0,507,0,61
"New York",36,"Rockland",87,2018,9,"CO2",7,27,27,0,13,0,8
"New York",36,"Rockland",87,2018,9,"GRAV",16,166,166,0,207,0,87
"New York",36,"Rockland",87,2018,10,"BGS",6,54,54,0,181,0,32
"New York",36,"Rockland",87,2019,6,"BGS",17,18,18,0,13,0,8
"New York",36,"Rockland",87,2019,6,"GRAV",16,187,187,0,11,0,9
"New York",36,"Rockland",87,2019,7,"BGS",17,215,215,0,367,0,120
"New York",36,"Rockland",87,2019,7,"CO2",8,64,64,0,16,0,11
"New York",36,"Rockland",87,2019,7,"GRAV",16,235,235,0,33,0,24
"New York",36,"Rockland",87,2019,8,"BGS",17,178,178,0,444,0,111
"New York",36,"Rockland",87,2019,8,"CO2",8,94,94,0,24,0,11
"New York",36,"Rockland",87,2019,8,"GRAV",16,231,231,0,64,0,44
"New York",36,"Rockland",87,2019,9,"BGS",16,219,219,0,705,0,146
"New York",36,"Rockland",87,2019,9,"CO2",8,79,79,0,10,0,6
"New York",36,"Rockland",87,2019,9,"GRAV",20,237,237,0,93,0,36
"New York",36,"Rockland",87,2019,10,"BGS",13,76,76,0,222,0,33
"New York",36,"Rockland",87,2019,10,"CO2",7,21,21,0,0,0,0
"New York",36,"Rockland",87,2019,10,"GRAV",18,116,116,0,17,0,12
"New York",36,"Westchester",119,2015,6,"CO2",9,64,64,0,0,0,0
"New York",36,"Westchester",119,2015,7,"CO2",3,3,3,0,0,0,0
"New York",36,"Westchester",119,2015,7,"GRAV",11,76,76,0,10,0,3
"New York",36,"Westchester",119,2015,8,"CO2",11,63,63,0,4,0,2
"New York",36,"Westchester",119,2015,8,"GRAV",9,60,60,0,10,0,3
"New York",36,"Westchester",119,2015,9,"CO2",8,69,69,0,1,0,1
"New York",36,"Westchester",119,2015,9,"GRAV",9,72,72,0,7,0,2
"New York",36,"Westchester",119,2016,6,"BGS",5,14,14,0,19,0,9
"New York",36,"Westchester",119,2016,6,"CO2",10,112,112,0,6,0,4
"New York",36,"Westchester",119,2016,6,"GRAV",10,113,113,0,0,0,0
"New York",36,"Westchester",119,2016,7,"BGS",15,128,128,0,61,0,20
"New York",36,"Westchester",119,2016,7,"CO2",10,112,112,0,11,0,6
"New York",36,"Westchester",119,2016,7,"GRAV",10,106,106,0,29,0,15
"New York",36,"Westchester",119,2016,8,"BGS",14,203,203,0,438,0,49
"New York",36,"Westchester",119,2016,8,"CO2",10,109,109,0,87,0,16
"New York",36,"Westchester",119,2016,8,"GRAV",10,106,106,0,50,0,26
"New York",36,"Westchester",119,2016,9,"BGS",13,123,123,0,436,0,53
"New York",36,"Westchester",119,2016,9,"CO2",10,110,110,0,44,0,16
"New York",36,"Westchester",119,2016,9,"GRAV",10,110,110,0,23,0,14
"New York",36,"Westchester",119,2016,10,"BGS",11,33,33,0,117,0,22
"New York",36,"Westchester",119,2017,5,"BGS",1,9,9,0,17,0,3
"New York",36,"Westchester",119,2017,6,"BGS",21,218,218,0,665,0,101
"New York",36,"Westchester",119,2017,6,"CO2",11,115,115,0,25,0,8
"New York",36,"Westchester",119,2017,6,"GRAV",10,115,115,0,21,0,13
"New York",36,"Westchester",119,2017,7,"BGS",15,320,320,0,592,0,127
"New York",36,"Westchester",119,2017,7,"CO2",15,140,140,0,29,0,16
"New York",36,"Westchester",119,2017,7,"GRAV",10,140,140,0,50,0,25
"New York",36,"Westchester",119,2017,8,"BGS",15,408,408,0,1118,0,163
"New York",36,"Westchester",119,2017,8,"CO2",11,190,190,0,85,0,25
"New York",36,"Westchester",119,2017,8,"GRAV",10,190,190,0,60,0,33
"New York",36,"Westchester",119,2017,9,"BGS",15,234,234,0,694,0,101
"New York",36,"Westchester",119,2017,9,"CO2",11,140,140,0,47,0,18
"New York",36,"Westchester",119,2017,9,"GRAV",10,140,140,0,19,0,11
"New York",36,"Westchester",119,2017,10,"BGS",15,82,82,0,61,0,16
"New York",36,"Westchester",119,2017,10,"CO2",10,30,30,0,0,0,0
"New York",36,"Westchester",119,2017,10,"GRAV",10,30,30,0,0,0,0
"New York",36,"Westchester",119,2018,9,"BGS",1,1,1,0,0,0,0
"New York",36,"Westchester",119,2019,6,"BGS",14,51,51,0,52,0,25
"New York",36,"Westchester",119,2019,6,"CO2",11,65,65,0,7,0,5
"New York",36,"Westchester",119,2019,6,"GRAV",12,66,66,0,6,0,6
"New York",36,"Westchester",119,2019,7,"BGS",14,70,70,0,123,0,42
"New York",36,"Westchester",119,2019,7,"CO2",10,90,90,0,13,0,7
"New York",36,"Westchester",119,2019,7,"GRAV",10,95,95,0,16,0,10
"New York",36,"Westchester",119,2019,8,"BGS",14,55,55,0,148,0,34
"New York",36,"Westchester",119,2019,8,"CO2",10,54,54,0,3,0,2
"New York",36,"Westchester",119,2019,8,"GRAV",10,71,71,0,30,0,13
"New York",36,"Westchester",119,2019,9,"BGS",10,58,58,0,144,0,45
"New York",36,"Westchester",119,2019,9,"CO2",9,61,61,0,55,0,22
"New York",36,"Westchester",119,2019,9,"GRAV",10,76,76,0,65,0,28
"New York",36,"Westchester",119,2019,10,"CO2",9,18,18,0,1,0,1
"New York",36,"Westchester",119,2019,10,"GRAV",10,34,34,0,16,0,6
